solarSystemID	planetID	planetName	planetTypeID	typeName	typeIconID
30003890	40246219	Ashi V	2017	Storm	10134
30003890	40246222	Ashi VI	13	Gas	10139
30003890	40246233	Ashi VII	13	Gas	10139
30003890	40246239	Ashi VIII	13	Gas	10139
30003890	40246268	Ashi IX	12	Ice	10137
30003891	40246280	Tzashrah I	2015	Lava	10133
30003891	40246283	Tzashrah II	2015	Lava	10133
30003891	40246285	Tzashrah III	2016	Barren	10135
30003891	40246288	Tzashrah IV	2016	Barren	10135
30003891	40246291	Tzashrah V	2016	Barren	10135
30003891	40246293	Tzashrah VI	2017	Storm	10134
30003892	40246298	Efa I	13	Gas	10139
30003892	40246311	Efa II	11	Temperate	10136
30003892	40246313	Efa III	13	Gas	10139
30003892	40246332	Efa IV	13	Gas	10139
30003892	40246354	Efa V	12	Ice	10137
30003892	40246380	Efa VI	2017	Storm	10134
30003893	40246384	Moro I	2017	Storm	10134
30003893	40246386	Moro II	2016	Barren	10135
30003893	40246389	Moro III	11	Temperate	10136
30003893	40246391	Moro IV	13	Gas	10139
30003893	40246396	Moro V	2016	Barren	10135
30003893	40246399	Moro VI	13	Gas	10139
30003893	40246404	Moro VII	13	Gas	10139
30003893	40246409	Moro VIII	13	Gas	10139
30003894	40246449	Sabusi I	2016	Barren	10135
30003894	40246450	Sabusi II	2063	Plasma	10138
30003894	40246451	Sabusi III	2014	Oceanic	10142
30003894	40246452	Sabusi IV	2014	Oceanic	10142
30003894	40246455	Sabusi V	2017	Storm	10134
30003894	40246458	Sabusi VI	11	Temperate	10136
30003894	40246461	Sabusi VII	13	Gas	10139
30003895	40246477	Ainsan I	2016	Barren	10135
30003895	40246479	Ainsan II	11	Temperate	10136
30003895	40246482	Ainsan III	13	Gas	10139
30003895	40246498	Ainsan IV	13	Gas	10139
30003895	40246518	Ainsan V	13	Gas	10139
30003895	40246540	Ainsan VI	13	Gas	10139
30003895	40246571	Ainsan VII	12	Ice	10137
30003895	40246582	Ainsan VIII	12	Ice	10137
30003896	40246586	Claini I	2015	Lava	10133
30003896	40246587	Claini II	2016	Barren	10135
30003896	40246588	Claini III	2063	Plasma	10138
30003896	40246590	Claini IV	2015	Lava	10133
30003896	40246592	Claini V	2017	Storm	10134
30003896	40246595	Claini VI	2017	Storm	10134
30003896	40246598	Claini VII	13	Gas	10139
30003896	40246606	Claini VIII	13	Gas	10139
30003896	40246633	Claini IX	12	Ice	10137
30003897	40246636	Gehi I	2016	Barren	10135
30003897	40246637	Gehi II	2063	Plasma	10138
30003897	40246639	Gehi III	2015	Lava	10133
30003897	40246641	Gehi IV	11	Temperate	10136
30003897	40246643	Gehi V	2014	Oceanic	10142
30003897	40246645	Gehi VI	2016	Barren	10135
30003897	40246648	Gehi VII	11	Temperate	10136
30003897	40246651	Gehi VIII	2016	Barren	10135
30003897	40246654	Gehi IX	13	Gas	10139
30003898	40246677	Seshala I	2015	Lava	10133
30003898	40246678	Seshala II	2015	Lava	10133
30003898	40246680	Seshala III	2017	Storm	10134
30003898	40246682	Seshala IV	13	Gas	10139
30003898	40246686	Seshala V	11	Temperate	10136
30003898	40246689	Seshala VI	2016	Barren	10135
30003898	40246692	Seshala VII	13	Gas	10139
30003898	40246698	Seshala VIII	2014	Oceanic	10142
30003898	40246701	Seshala IX	13	Gas	10139
30003898	40246707	Seshala X	11	Temperate	10136
30003899	40246713	Vezila I	2016	Barren	10135
30003899	40246715	Vezila II	2016	Barren	10135
30003899	40246717	Vezila III	2015	Lava	10133
30003899	40246718	Vezila IV	2016	Barren	10135
30003899	40246721	Vezila V	2017	Storm	10134
30003899	40246724	Vezila VI	13	Gas	10139
30003899	40246746	Vezila VII	13	Gas	10139
30003899	40246777	Vezila VIII	12	Ice	10137
30003899	40246781	Vezila IX	2015	Lava	10133
30003900	40246786	Ham I	2015	Lava	10133
30003900	40246787	Ham II	2016	Barren	10135
30003900	40246789	Ham III	2015	Lava	10133
30003900	40246792	Ham IV	2015	Lava	10133
30003900	40246793	Ham V	2016	Barren	10135
30003900	40246797	Ham VI	2016	Barren	10135
30003900	40246800	Ham VII	11	Temperate	10136
30003900	40246803	Ham VIII	11	Temperate	10136
30003900	40246806	Ham IX	11	Temperate	10136
30003900	40246809	Ham X	2015	Lava	10133
30003901	40246814	Upt I	2016	Barren	10135
30003901	40246816	Upt II	2014	Oceanic	10142
30003901	40246819	Upt III	11	Temperate	10136
30003901	40246821	Upt IV	2017	Storm	10134
30003901	40246823	Upt V	11	Temperate	10136
30003901	40246826	Upt VI	11	Temperate	10136
30003901	40246829	Upt VII	13	Gas	10139
30003901	40246833	Upt VIII	2016	Barren	10135
30003901	40246837	Upt IX	13	Gas	10139
30003902	40246848	Hemouner I	2016	Barren	10135
30003902	40246849	Hemouner II	2016	Barren	10135
30003902	40246851	Hemouner III	2017	Storm	10134
30003902	40246853	Hemouner IV	2014	Oceanic	10142
30003902	40246856	Hemouner V	13	Gas	10139
30003902	40246875	Hemouner VI	13	Gas	10139
30003902	40246899	Hemouner VII	13	Gas	10139
30003902	40246923	Hemouner VIII	12	Ice	10137
30003903	40246937	Afnakat I	2016	Barren	10135
30003903	40246939	Afnakat II	2015	Lava	10133
30003903	40246940	Afnakat III	2016	Barren	10135
30003903	40246941	Afnakat IV	2016	Barren	10135
30003903	40246943	Afnakat V	11	Temperate	10136
30003903	40246946	Afnakat VI	11	Temperate	10136
30003903	40246950	Afnakat VII	2016	Barren	10135
30003903	40246953	Afnakat VIII	2015	Lava	10133
30003903	40246955	Afnakat IX	2016	Barren	10135
30003903	40246959	Afnakat X	11	Temperate	10136
30003903	40246961	Afnakat XI	2016	Barren	10135
30003903	40246964	Afnakat XII	13	Gas	10139
30003904	40246972	Col I	2016	Barren	10135
30003904	40246974	Col II	2063	Plasma	10138
30003904	40246975	Col III	2016	Barren	10135
30003904	40246977	Col IV	13	Gas	10139
30003904	40246982	Col V	13	Gas	10139
30003904	40247000	Col VI	13	Gas	10139
30003904	40247024	Col VII	12	Ice	10137
30003905	40247029	Chamemi I	2015	Lava	10133
30003905	40247030	Chamemi II	2063	Plasma	10138
30003905	40247031	Chamemi III	2016	Barren	10135
30003905	40247033	Chamemi IV	11	Temperate	10136
30003905	40247036	Chamemi V	2016	Barren	10135
30003905	40247038	Chamemi VI	2017	Storm	10134
30003905	40247040	Chamemi VII	13	Gas	10139
30003906	40247045	Firbha I	2063	Plasma	10138
30003906	40247046	Firbha II	2016	Barren	10135
30003906	40247047	Firbha III	2016	Barren	10135
30003906	40247049	Firbha IV	2015	Lava	10133
30003906	40247051	Firbha V	13	Gas	10139
30003906	40247062	Firbha VI	13	Gas	10139
30003906	40247085	Firbha VII	13	Gas	10139
30003906	40247091	Firbha VIII	2016	Barren	10135
30003906	40247095	Firbha IX	2063	Plasma	10138
30003907	40247115	Tegheon I	2016	Barren	10135
30003907	40247116	Tegheon II	2016	Barren	10135
30003907	40247118	Tegheon III	2016	Barren	10135
30003907	40247120	Tegheon IV	2016	Barren	10135
30003907	40247122	Tegheon V	11	Temperate	10136
30003907	40247124	Tegheon VI	13	Gas	10139
30003907	40247137	Tegheon VII	2016	Barren	10135
30003907	40247141	Tegheon VIII	13	Gas	10139
30003907	40247154	Tegheon IX	13	Gas	10139
30003907	40247192	Tegheon X	2014	Oceanic	10142
30003907	40247196	Tegheon XI	12	Ice	10137
30003908	40247201	Bashyam I	2016	Barren	10135
30003908	40247203	Bashyam II	2016	Barren	10135
30003908	40247205	Bashyam III	2016	Barren	10135
30003908	40247207	Bashyam IV	11	Temperate	10136
30003908	40247209	Bashyam V	11	Temperate	10136
30003908	40247211	Bashyam VI	2017	Storm	10134
30003908	40247215	Bashyam VII	11	Temperate	10136
30003908	40247217	Bashyam VIII	13	Gas	10139
30003908	40247223	Bashyam IX	13	Gas	10139
30003908	40247240	Bashyam X	13	Gas	10139
30003908	40247264	Bashyam XI	12	Ice	10137
30003908	40247291	Bashyam XII	2017	Storm	10134
30003908	40247295	Bashyam XIII	2016	Barren	10135
30003909	40247299	Parses I	2016	Barren	10135
30003909	40247300	Parses II	13	Gas	10139
30003909	40247304	Parses III	2016	Barren	10135
30003909	40247306	Parses IV	13	Gas	10139
30003909	40247329	Parses V	13	Gas	10139
30003909	40247365	Parses VI	13	Gas	10139
30003910	40247390	Balanaz I	2016	Barren	10135
30003910	40247392	Balanaz II	13	Gas	10139
30003910	40247407	Balanaz III	13	Gas	10139
30003910	40247425	Balanaz IV	13	Gas	10139
30003910	40247457	Balanaz V	12	Ice	10137
30003910	40247496	Balanaz VI	2016	Barren	10135
30003911	40247500	Edani I	2015	Lava	10133
30003911	40247501	Edani II	2016	Barren	10135
30003911	40247503	Edani III	2063	Plasma	10138
30003911	40247505	Edani IV	2063	Plasma	10138
30003911	40247507	Edani V	2015	Lava	10133
30003911	40247510	Edani VI	11	Temperate	10136
30003911	40247513	Edani VII	13	Gas	10139
30003911	40247519	Edani VIII	2017	Storm	10134
30003911	40247522	Edani IX	13	Gas	10139
30003911	40247546	Edani X	13	Gas	10139
30003912	40247576	Danera I	2017	Storm	10134
30003912	40247578	Danera II	2016	Barren	10135
30003912	40247580	Danera III	13	Gas	10139
30003912	40247594	Danera IV	13	Gas	10139
30003912	40247619	Danera V	11	Temperate	10136
30003912	40247622	Danera VI	13	Gas	10139
30003912	40247627	Danera VII	12	Ice	10137
30003912	40247634	Danera VIII	12	Ice	10137
30003913	40247641	Bomana I	2015	Lava	10133
30003913	40247642	Bomana II	2016	Barren	10135
30003913	40247644	Bomana III	2016	Barren	10135
30003913	40247645	Bomana IV	11	Temperate	10136
30003913	40247648	Bomana V	2016	Barren	10135
30003913	40247650	Bomana VI	11	Temperate	10136
30003913	40247652	Bomana VII	2015	Lava	10133
30003913	40247656	Bomana VIII	2014	Oceanic	10142
30003913	40247660	Bomana IX	13	Gas	10139
30003913	40247668	Bomana X	2014	Oceanic	10142
30003914	40247671	Rahabeda I	2016	Barren	10135
30003914	40247673	Rahabeda II	2063	Plasma	10138
30003914	40247675	Rahabeda III	2015	Lava	10133
30003914	40247677	Rahabeda IV	2016	Barren	10135
30003914	40247678	Rahabeda V	2015	Lava	10133
30003914	40247680	Rahabeda VI	11	Temperate	10136
30003914	40247682	Rahabeda VII	2016	Barren	10135
30003914	40247686	Rahabeda VIII	2015	Lava	10133
30003914	40247688	Rahabeda IX	13	Gas	10139
30003914	40247709	Rahabeda X	13	Gas	10139
30003914	40247738	Rahabeda XI	13	Gas	10139
30003914	40247748	Rahabeda XII	12	Ice	10137
30003915	40247775	Aurejet I	2016	Barren	10135
30003915	40247778	Aurejet II	2016	Barren	10135
30003915	40247780	Aurejet III	2016	Barren	10135
30003915	40247781	Aurejet IV	11	Temperate	10136
30003915	40247783	Aurejet V	2016	Barren	10135
30003915	40247786	Aurejet VI	11	Temperate	10136
30003915	40247789	Aurejet VII	13	Gas	10139
30003915	40247809	Aurejet VIII	13	Gas	10139
30003915	40247837	Aurejet IX	13	Gas	10139
30003915	40247851	Aurejet X	2014	Oceanic	10142
30003916	40247855	Rilera I	13	Gas	10139
30003916	40247861	Rilera II	13	Gas	10139
30003916	40247880	Rilera III	13	Gas	10139
30003916	40247898	Rilera IV	2016	Barren	10135
30003916	40247901	Rilera V	2016	Barren	10135
30003916	40247902	Rilera VI	2016	Barren	10135
30003917	40247907	Amafi I	2016	Barren	10135
30003917	40247909	Amafi II	2017	Storm	10134
30003917	40247911	Amafi III	13	Gas	10139
30003917	40247920	Amafi IV	13	Gas	10139
30003917	40247935	Amafi V	13	Gas	10139
30003917	40247956	Amafi VI	2016	Barren	10135
30003917	40247958	Amafi VII	12	Ice	10137
30003918	40247964	Hakana I	2015	Lava	10133
30003918	40247966	Hakana II	11	Temperate	10136
30003918	40247968	Hakana III	2014	Oceanic	10142
30003918	40247969	Hakana IV	2017	Storm	10134
30003918	40247971	Hakana V	13	Gas	10139
30003918	40247993	Hakana VI	13	Gas	10139
30003918	40247998	Hakana VII	13	Gas	10139
30003918	40248017	Hakana VIII	13	Gas	10139
30003918	40248034	Hakana IX	12	Ice	10137
30003919	40248040	Ashkoo I	2016	Barren	10135
30003919	40248041	Ashkoo II	11	Temperate	10136
30003919	40248043	Ashkoo III	11	Temperate	10136
30003919	40248045	Ashkoo IV	13	Gas	10139
30003919	40248050	Ashkoo V	2017	Storm	10134
30003919	40248055	Ashkoo VI	13	Gas	10139
30003919	40248071	Ashkoo VII	11	Temperate	10136
30003919	40248076	Ashkoo VIII	2014	Oceanic	10142
30003920	40248082	Baratar I	2016	Barren	10135
30003920	40248083	Baratar II	2016	Barren	10135
30003920	40248085	Baratar III	2016	Barren	10135
30003920	40248088	Baratar IV	11	Temperate	10136
30003920	40248091	Baratar V	2014	Oceanic	10142
30003920	40248092	Baratar VI	13	Gas	10139
30003920	40248098	Baratar VII	13	Gas	10139
30003920	40248101	Baratar VIII	13	Gas	10139
30003920	40248113	Baratar IX	13	Gas	10139
30003920	40248119	Baratar X	13	Gas	10139
30003921	40248143	Arzieh I	2015	Lava	10133
30003921	40248145	Arzieh II	11	Temperate	10136
30003921	40248147	Arzieh III	2016	Barren	10135
30003921	40248148	Arzieh IV	2063	Plasma	10138
30003921	40248150	Arzieh V	13	Gas	10139
30003921	40248154	Arzieh VI	2015	Lava	10133
30003921	40248157	Arzieh VII	13	Gas	10139
30003921	40248165	Arzieh VIII	13	Gas	10139
30003921	40248173	Arzieh IX	13	Gas	10139
30003921	40248201	Arzieh X	2016	Barren	10135
30003921	40248205	Arzieh XI	2016	Barren	10135
30003921	40248210	Arzieh XII	2016	Barren	10135
30003922	40248216	Nahrneder I	2016	Barren	10135
30003922	40248218	Nahrneder II	2017	Storm	10134
30003922	40248220	Nahrneder III	2016	Barren	10135
30003922	40248222	Nahrneder IV	11	Temperate	10136
30003922	40248224	Nahrneder V	2016	Barren	10135
30003922	40248227	Nahrneder VI	13	Gas	10139
30003922	40248251	Nahrneder VII	13	Gas	10139
30003922	40248274	Nahrneder VIII	13	Gas	10139
30003922	40248293	Nahrneder IX	13	Gas	10139
30003922	40248317	Nahrneder X	12	Ice	10137
30003922	40248320	Nahrneder XI	2016	Barren	10135
30003923	40248325	Nandeza I	2016	Barren	10135
30003923	40248326	Nandeza II	2016	Barren	10135
30003923	40248328	Nandeza III	2016	Barren	10135
30003923	40248331	Nandeza IV	2016	Barren	10135
30003923	40248333	Nandeza V	11	Temperate	10136
30003923	40248335	Nandeza VI	11	Temperate	10136
30003923	40248338	Nandeza VII	13	Gas	10139
30003923	40248343	Nandeza VIII	2016	Barren	10135
30003923	40248347	Nandeza IX	13	Gas	10139
30003923	40248366	Nandeza X	13	Gas	10139
30003924	40248371	Dimoohan I	2016	Barren	10135
30003924	40248373	Dimoohan II	2015	Lava	10133
30003924	40248375	Dimoohan III	2016	Barren	10135
30003924	40248379	Dimoohan IV	13	Gas	10139
30003924	40248391	Dimoohan V	11	Temperate	10136
30003924	40248393	Dimoohan VI	13	Gas	10139
30003924	40248416	Dimoohan VII	13	Gas	10139
30003925	40248441	Chitiamem I	2016	Barren	10135
30003925	40248443	Chitiamem II	11	Temperate	10136
30003925	40248445	Chitiamem III	2015	Lava	10133
30003925	40248447	Chitiamem IV	2014	Oceanic	10142
30003925	40248450	Chitiamem V	13	Gas	10139
30003925	40248471	Chitiamem VI	13	Gas	10139
30003925	40248493	Chitiamem VII	2014	Oceanic	10142
30003925	40248498	Chitiamem VIII	12	Ice	10137
30003926	40248503	Kuhri I	2015	Lava	10133
30003926	40248505	Kuhri II	2016	Barren	10135
30003926	40248507	Kuhri III	13	Gas	10139
30003926	40248523	Kuhri IV	13	Gas	10139
30003926	40248527	Kuhri V	13	Gas	10139
30003926	40248531	Kuhri VI	13	Gas	10139
30003926	40248546	Kuhri VII	13	Gas	10139
30003927	40248571	Zahefeus I	2015	Lava	10133
30003927	40248572	Zahefeus II	2016	Barren	10135
30003927	40248575	Zahefeus III	2017	Storm	10134
30003927	40248578	Zahefeus IV	2017	Storm	10134
30003927	40248579	Zahefeus V	2017	Storm	10134
30003927	40248582	Zahefeus VI	2016	Barren	10135
30003927	40248585	Zahefeus VII	2016	Barren	10135
30003927	40248589	Zahefeus VIII	2017	Storm	10134
30003927	40248592	Zahefeus IX	2014	Oceanic	10142
30003928	40248596	Zephan I	2016	Barren	10135
30003928	40248597	Zephan II	2016	Barren	10135
30003928	40248599	Zephan III	11	Temperate	10136
30003928	40248601	Zephan IV	2017	Storm	10134
30003928	40248604	Zephan V	2017	Storm	10134
30003928	40248607	Zephan VI	2017	Storm	10134
30003928	40248613	Zephan VII	13	Gas	10139
30003928	40248618	Zephan VIII	11	Temperate	10136
30003928	40248621	Zephan IX	11	Temperate	10136
30003929	40248626	Neda I	2016	Barren	10135
30003929	40248627	Neda II	2016	Barren	10135
30003929	40248629	Neda III	11	Temperate	10136
30003929	40248631	Neda IV	2016	Barren	10135
30003929	40248633	Neda V	11	Temperate	10136
30003929	40248636	Neda VI	13	Gas	10139
30003929	40248646	Neda VII	13	Gas	10139
30003929	40248660	Neda VIII	13	Gas	10139
30003929	40248669	Neda IX	13	Gas	10139
30003929	40248691	Neda X	13	Gas	10139
30003929	40248710	Neda XI	2014	Oceanic	10142
30003930	40248714	Goudiyah I	2016	Barren	10135
30003930	40248715	Goudiyah II	2015	Lava	10133
30003930	40248716	Goudiyah III	2016	Barren	10135
30003930	40248719	Goudiyah IV	2016	Barren	10135
30003930	40248721	Goudiyah V	11	Temperate	10136
30003930	40248724	Goudiyah VI	11	Temperate	10136
30003930	40248727	Goudiyah VII	13	Gas	10139
30003930	40248738	Goudiyah VIII	2017	Storm	10134
30003930	40248742	Goudiyah IX	13	Gas	10139
30003930	40248774	Goudiyah X	11	Temperate	10136
30003931	40248778	Sassecho I	2016	Barren	10135
30003931	40248780	Sassecho II	2015	Lava	10133
30003931	40248781	Sassecho III	11	Temperate	10136
30003931	40248785	Sassecho IV	2017	Storm	10134
30003931	40248789	Sassecho V	2016	Barren	10135
30003931	40248792	Sassecho VI	2017	Storm	10134
30003931	40248796	Sassecho VII	13	Gas	10139
30003931	40248805	Sassecho VIII	13	Gas	10139
30003931	40248820	Sassecho IX	2014	Oceanic	10142
30003931	40248822	Sassecho X	2014	Oceanic	10142
30003932	40248827	Timudan I	2016	Barren	10135
30003932	40248829	Timudan II	2015	Lava	10133
30003932	40248831	Timudan III	2014	Oceanic	10142
30003932	40248835	Timudan IV	13	Gas	10139
30003932	40248845	Timudan V	13	Gas	10139
30003932	40248854	Timudan VI	13	Gas	10139
30003932	40248879	Timudan VII	13	Gas	10139
30003932	40248905	Timudan VIII	2014	Oceanic	10142
30003933	40248909	Ibani I	2016	Barren	10135
30003933	40248911	Ibani II	2014	Oceanic	10142
30003933	40248914	Ibani III	13	Gas	10139
30003933	40248932	Ibani IV	13	Gas	10139
30003933	40248952	Ibani V	13	Gas	10139
30003933	40248971	Ibani VI	12	Ice	10137
30003933	40248997	Ibani VII	2016	Barren	10135
30003933	40248999	Ibani VIII	2016	Barren	10135
30003934	40249005	Cabeki I	2015	Lava	10133
30003934	40249007	Cabeki II	13	Gas	10139
30003934	40249018	Cabeki III	11	Temperate	10136
30003934	40249021	Cabeki IV	11	Temperate	10136
30003934	40249023	Cabeki V	13	Gas	10139
30003934	40249049	Cabeki VI	13	Gas	10139
30003934	40249084	Cabeki VII	2014	Oceanic	10142
30003934	40249088	Cabeki VIII	12	Ice	10137
30003935	40249092	Irmalin I	2063	Plasma	10138
30003935	40249094	Irmalin II	2015	Lava	10133
30003935	40249096	Irmalin III	11	Temperate	10136
30003935	40249098	Irmalin IV	2014	Oceanic	10142
30003935	40249101	Irmalin V	11	Temperate	10136
30003935	40249103	Irmalin VI	13	Gas	10139
30003935	40249109	Irmalin VII	2017	Storm	10134
30003935	40249114	Irmalin VIII	13	Gas	10139
30003935	40249131	Irmalin IX	13	Gas	10139
30003935	40249138	Irmalin X	2016	Barren	10135
30003936	40249142	Nakis I	2017	Storm	10134
30003936	40249144	Nakis II	2016	Barren	10135
30003936	40249146	Nakis III	11	Temperate	10136
30003936	40249147	Nakis IV	2016	Barren	10135
30003936	40249148	Nakis V	2016	Barren	10135
30003936	40249152	Nakis VI	13	Gas	10139
30003936	40249163	Nakis VII	13	Gas	10139
30003936	40249178	Nakis VIII	11	Temperate	10136
30003936	40249181	Nakis IX	2017	Storm	10134
30003937	40249185	Hezere I	2063	Plasma	10138
30003937	40249187	Hezere II	2016	Barren	10135
30003937	40249189	Hezere III	13	Gas	10139
30003937	40249206	Hezere IV	13	Gas	10139
30003937	40249223	Hezere V	2016	Barren	10135
30003937	40249227	Hezere VI	12	Ice	10137
30003937	40249232	Hezere VII	2017	Storm	10134
30003938	40249237	Fanathor I	2016	Barren	10135
30003938	40249238	Fanathor II	2016	Barren	10135
30003938	40249239	Fanathor III	2015	Lava	10133
30003938	40249241	Fanathor IV	2014	Oceanic	10142
30003938	40249243	Fanathor V	13	Gas	10139
30003938	40249260	Fanathor VI	13	Gas	10139
30003938	40249290	Fanathor VII	12	Ice	10137
30003939	40249297	Zirsem I	2015	Lava	10133
30003939	40249298	Zirsem II	2016	Barren	10135
30003939	40249299	Zirsem III	2016	Barren	10135
30003939	40249300	Zirsem IV	2016	Barren	10135
30003939	40249301	Zirsem V	11	Temperate	10136
30003939	40249303	Zirsem VI	2017	Storm	10134
30003939	40249306	Zirsem VII	2063	Plasma	10138
30003939	40249309	Zirsem VIII	13	Gas	10139
30003939	40249324	Zirsem IX	13	Gas	10139
30003939	40249348	Zirsem X	2016	Barren	10135
30003939	40249351	Zirsem XI	2017	Storm	10134
30003940	40249356	Pout I	2017	Storm	10134
30003940	40249358	Pout II	2016	Barren	10135
30003940	40249360	Pout III	2015	Lava	10133
30003940	40249362	Pout IV	11	Temperate	10136
30003940	40249366	Pout V	2016	Barren	10135
30003940	40249368	Pout VI	13	Gas	10139
30003940	40249386	Pout VII	13	Gas	10139
30003940	40249412	Pout VIII	12	Ice	10137
30003940	40249419	Pout IX	2014	Oceanic	10142
30003941	40249424	Rafeme I	2015	Lava	10133
30003941	40249425	Rafeme II	2016	Barren	10135
30003941	40249427	Rafeme III	2063	Plasma	10138
30003941	40249429	Rafeme IV	2015	Lava	10133
30003941	40249431	Rafeme V	2017	Storm	10134
30003941	40249433	Rafeme VI	13	Gas	10139
30003941	40249452	Rafeme VII	13	Gas	10139
30003941	40249474	Rafeme VIII	13	Gas	10139
30003941	40249503	Rafeme IX	2016	Barren	10135
30003942	40249506	A2-V27 I	2016	Barren	10135
30003942	40249508	A2-V27 II	2016	Barren	10135
30003942	40249511	A2-V27 III	2014	Oceanic	10142
30003942	40249512	A2-V27 IV	11	Temperate	10136
30003942	40249514	A2-V27 V	2016	Barren	10135
30003942	40249517	A2-V27 VI	11	Temperate	10136
30003942	40249520	A2-V27 VII	2017	Storm	10134
30003942	40249523	A2-V27 VIII	11	Temperate	10136
30003942	40249527	A2-V27 IX	2015	Lava	10133
30003943	40249531	T8H-66 I	2016	Barren	10135
30003943	40249533	T8H-66 II	2016	Barren	10135
30003943	40249534	T8H-66 III	13	Gas	10139
30003943	40249543	T8H-66 IV	2017	Storm	10134
30003943	40249546	T8H-66 V	13	Gas	10139
30003943	40249568	T8H-66 VI	12	Ice	10137
30003943	40249595	T8H-66 VII	12	Ice	10137
30003944	40249600	A3-LOG I	2016	Barren	10135
30003944	40249601	A3-LOG II	2016	Barren	10135
30003944	40249602	A3-LOG III	2016	Barren	10135
30003944	40249605	A3-LOG IV	2016	Barren	10135
30003944	40249606	A3-LOG V	2016	Barren	10135
30003944	40249609	A3-LOG VI	13	Gas	10139
30003944	40249613	A3-LOG VII	13	Gas	10139
30003944	40249630	A3-LOG VIII	13	Gas	10139
30003945	40249637	7V-KHW I	2015	Lava	10133
30003945	40249640	7V-KHW II	2017	Storm	10134
30003945	40249642	7V-KHW III	13	Gas	10139
30003945	40249649	7V-KHW IV	13	Gas	10139
30003945	40249672	7V-KHW V	11	Temperate	10136
30003946	40249678	O3L-95 I	2016	Barren	10135
30003946	40249680	O3L-95 II	2015	Lava	10133
30003946	40249682	O3L-95 III	11	Temperate	10136
30003946	40249684	O3L-95 IV	2016	Barren	10135
30003946	40249686	O3L-95 V	2017	Storm	10134
30003946	40249690	O3L-95 VI	2016	Barren	10135
30003946	40249694	O3L-95 VII	2015	Lava	10133
30003946	40249697	O3L-95 VIII	13	Gas	10139
30003946	40249717	O3L-95 IX	13	Gas	10139
30003946	40249721	O3L-95 X	13	Gas	10139
30003946	40249760	O3L-95 XI	12	Ice	10137
30003947	40249769	0-WT2D I	2063	Plasma	10138
30003947	40249770	0-WT2D II	2016	Barren	10135
30003947	40249772	0-WT2D III	2016	Barren	10135
30003947	40249774	0-WT2D IV	2017	Storm	10134
30003947	40249776	0-WT2D V	2017	Storm	10134
30003947	40249778	0-WT2D VI	2016	Barren	10135
30003947	40249780	0-WT2D VII	13	Gas	10139
30003947	40249799	0-WT2D VIII	13	Gas	10139
30003947	40249817	0-WT2D IX	13	Gas	10139
30003947	40249826	0-WT2D X	2016	Barren	10135
30003948	40249831	7GCD-P I	2015	Lava	10133
30003948	40249833	7GCD-P II	11	Temperate	10136
30003948	40249835	7GCD-P III	11	Temperate	10136
30003948	40249839	7GCD-P IV	2015	Lava	10133
30003948	40249843	7GCD-P V	13	Gas	10139
30003949	40249849	G-3BOG I	2016	Barren	10135
30003949	40249851	G-3BOG II	2015	Lava	10133
30003949	40249853	G-3BOG III	11	Temperate	10136
30003949	40249856	G-3BOG IV	11	Temperate	10136
30003949	40249859	G-3BOG V	13	Gas	10139
30003949	40249881	G-3BOG VI	13	Gas	10139
30003949	40249885	G-3BOG VII	13	Gas	10139
30003949	40249906	G-3BOG VIII	13	Gas	10139
30003949	40249938	G-3BOG IX	2016	Barren	10135
30003949	40249942	G-3BOG X	13	Gas	10139
30003950	40249950	K7D-II I	2016	Barren	10135
30003950	40249951	K7D-II II	2016	Barren	10135
30003950	40249953	K7D-II III	2015	Lava	10133
30003950	40249954	K7D-II IV	2016	Barren	10135
30003950	40249955	K7D-II V	2016	Barren	10135
30003950	40249957	K7D-II VI	2015	Lava	10133
30003950	40249958	K7D-II VII	2016	Barren	10135
30003950	40249960	K7D-II VIII	13	Gas	10139
30003950	40249983	K7D-II IX	13	Gas	10139
30003950	40250007	K7D-II X	13	Gas	10139
30003950	40250032	K7D-II XI	2015	Lava	10133
30003951	40250037	L-6BE1 I	2016	Barren	10135
30003951	40250039	L-6BE1 II	2016	Barren	10135
30003951	40250042	L-6BE1 III	2014	Oceanic	10142
30003951	40250043	L-6BE1 IV	11	Temperate	10136
30003951	40250047	L-6BE1 V	2016	Barren	10135
30003951	40250049	L-6BE1 VI	11	Temperate	10136
30003952	40250054	1M4-FK I	2017	Storm	10134
30003952	40250057	1M4-FK II	2017	Storm	10134
30003952	40250059	1M4-FK III	2016	Barren	10135
30003952	40250061	1M4-FK IV	13	Gas	10139
30003952	40250077	1M4-FK V	12	Ice	10137
30003952	40250112	1M4-FK VI	2016	Barren	10135
30003952	40250116	1M4-FK VII	2016	Barren	10135
30003953	40250121	V-LEKM I	2016	Barren	10135
30003953	40250123	V-LEKM II	2063	Plasma	10138
30003953	40250125	V-LEKM III	2063	Plasma	10138
30003953	40250127	V-LEKM IV	2015	Lava	10133
30003953	40250130	V-LEKM V	11	Temperate	10136
30003953	40250132	V-LEKM VI	11	Temperate	10136
30003953	40250134	V-LEKM VII	13	Gas	10139
30003953	40250150	V-LEKM VIII	13	Gas	10139
30003953	40250161	V-LEKM IX	13	Gas	10139
30003953	40250166	V-LEKM X	13	Gas	10139
30003954	40250180	9ES-SI I	2016	Barren	10135
30003954	40250182	9ES-SI II	13	Gas	10139
